,review_id,verified,review_score,product_category,reason_for_exclusion
27308,product_review_027308,True,4.0,prime_pantry,"product_review_027308,0,N/A"
27309,product_review_027309,True,4.0,prime_pantry,"product_review_027309,0,N/A"
27310,product_review_027310,False,5.0,luxury_beauty,"product_review_027310,0,N/A"
27311,product_review_027311,False,4.0,prime_pantry,"product_review_027311,0,N/A"
27312,product_review_027312,True,4.0,luxury_beauty,"product_review_027312,0,N/A"
27313,product_review_027313,True,5.0,prime_pantry,"product_review_027313,0,N/A"
27314,product_review_027314,True,5.0,prime_pantry,"product_review_027314,0,N/A"
27315,product_review_027315,False,5.0,prime_pantry,"product_review_027315,0,N/A"
27316,product_review_027316,True,2.0,prime_pantry,"product_review_027316,0,N/A"
27317,product_review_027317,True,4.0,prime_pantry,"product_review_027317,1,missing_value_or_label"
27318,product_review_027318,True,1.0,prime_pantry,"product_review_027318,0,N/A"
27319,product_review_027319,True,5.0,prime_pantry,"product_review_027319,0,N/A"
27320,product_review_027320,True,5.0,prime_pantry,"product_review_027320,0,N/A"
27321,product_review_027321,True,4.0,prime_pantry,"product_review_027321,0,N/A"
27322,product_review_027322,True,5.0,prime_pantry,"product_review_027322,0,N/A"
27323,product_review_027323,False,5.0,luxury_beauty,"product_review_027323,0,N/A"
27324,product_review_027324,False,4.0,prime_pantry,"product_review_027324,0,N/A"
27325,product_review_027325,True,4.0,prime_pantry,"product_review_027325,0,N/A"
27326,product_review_027326,True,5.0,luxury_beauty,"product_review_027326,0,N/A"
27327,product_review_027327,True,5.0,prime_pantry,"product_review_027327,0,N/A"
27328,product_review_027328,True,5.0,prime_pantry,"product_review_027328,0,N/A"
27329,product_review_027329,True,5.0,prime_pantry,"product_review_027329,0,N/A"
27330,product_review_027330,True,4.0,prime_pantry,"product_review_027330,0,N/A"
27331,product_review_027331,False,3.0,luxury_beauty,"product_review_027331,0,N/A"
27332,product_review_027332,True,5.0,prime_pantry,"product_review_027332,0,N/A"
27333,product_review_027333,False,5.0,luxury_beauty,"product_review_027333,0,N/A"
27334,product_review_027334,False,5.0,prime_pantry,"product_review_027334,0,N/A"
27335,product_review_027335,False,3.0,prime_pantry,"product_review_027335,0,N/A"
27336,product_review_027336,True,5.0,prime_pantry,"product_review_027336,0,N/A"
27337,product_review_027337,True,5.0,prime_pantry,"product_review_027337,0,N/A"
27338,product_review_027338,True,5.0,prime_pantry,"product_review_027338,0,N/A"
27339,product_review_027339,False,5.0,luxury_beauty,"product_review_027339,0,N/A"
27340,product_review_027340,True,1.0,prime_pantry,"product_review_027340,0,N/A"
27341,product_review_027341,True,5.0,prime_pantry,"product_review_027341,0,N/A"
27342,product_review_027342,True,5.0,prime_pantry,"product_review_027342,0,N/A"
27343,product_review_027343,True,5.0,prime_pantry,"product_review_027343,0,N/A"
27344,product_review_027344,True,4.0,luxury_beauty,"product_review_027344,0,N/A"
27345,product_review_027345,True,5.0,prime_pantry,"product_review_027345,0,N/A"
27346,product_review_027346,False,5.0,prime_pantry,"product_review_027346,0,N/A"
27347,product_review_027347,True,1.0,prime_pantry,"product_review_027347,0,N/A"
27348,product_review_027348,True,3.0,prime_pantry,"product_review_027348,0,N/A"
27349,product_review_027349,True,5.0,prime_pantry,"product_review_027349,0,N/A"
27350,product_review_027350,False,5.0,prime_pantry,"product_review_027350,0,N/A"
27351,product_review_027351,True,5.0,prime_pantry,"product_review_027351,0,N/A"
27352,product_review_027352,True,5.0,prime_pantry,"product_review_027352,0,N/A"
27353,product_review_027353,True,5.0,prime_pantry,"product_review_027353,0,N/A"
27354,product_review_027354,True,3.0,prime_pantry,"product_review_027354,0,N/A"
27355,product_review_027355,True,5.0,prime_pantry,"product_review_027355,0,N/A"
27356,product_review_027356,True,1.0,prime_pantry,"product_review_027356,0,N/A"
27357,product_review_027357,True,5.0,luxury_beauty,"product_review_027357,0,N/A"
27358,product_review_027358,True,2.0,prime_pantry,"product_review_027358,0,N/A"
27359,product_review_027359,False,5.0,prime_pantry,"product_review_027359,0,N/A"
27360,product_review_027360,True,2.0,prime_pantry,"product_review_027360,0,N/A"
27361,product_review_027361,False,4.0,luxury_beauty,"product_review_027361,0,N/A"
27362,product_review_027362,False,5.0,luxury_beauty,"product_review_027362,0,N/A"
27363,product_review_027363,True,5.0,prime_pantry,"product_review_027363,0,N/A"
27364,product_review_027364,True,5.0,prime_pantry,"product_review_027364,0,N/A"
27365,product_review_027365,True,5.0,prime_pantry,"product_review_027365,0,N/A"
27366,product_review_027366,False,5.0,prime_pantry,"product_review_027366,0,N/A"
27367,product_review_027367,True,4.0,prime_pantry,"product_review_027367,0,N/A"
27368,product_review_027368,True,5.0,luxury_beauty,"product_review_027368,0,N/A"
27369,product_review_027369,False,4.0,luxury_beauty,"product_review_027369,0,N/A"
27370,product_review_027370,True,5.0,prime_pantry,"product_review_027370,0,N/A"
27371,product_review_027371,True,3.0,luxury_beauty,"product_review_027371,0,N/A"
27372,product_review_027372,False,5.0,prime_pantry,"product_review_027372,0,N/A"
27373,product_review_027373,True,5.0,prime_pantry,"product_review_027373,0,N/A"
27374,product_review_027374,True,3.0,prime_pantry,"product_review_027374,0,N/A"
27375,product_review_027375,False,4.0,luxury_beauty,"product_review_027375,0,N/A"
27376,product_review_027376,True,5.0,prime_pantry,"product_review_027376,0,N/A"
27377,product_review_027377,True,3.0,prime_pantry,"product_review_027377,0,N/A"
27378,product_review_027378,True,5.0,prime_pantry,"product_review_027378,0,N/A"
27379,product_review_027379,True,5.0,prime_pantry,"product_review_027379,0,N/A"
27380,product_review_027380,True,5.0,prime_pantry,"product_review_027380,0,N/A"
27381,product_review_027381,True,5.0,prime_pantry,"product_review_027381,0,N/A"
27382,product_review_027382,False,4.0,luxury_beauty,"product_review_027382,0,N/A"
27383,product_review_027383,False,4.0,luxury_beauty,"product_review_027383,0,N/A"
27384,product_review_027384,True,5.0,prime_pantry,"product_review_027384,0,N/A"
27385,product_review_027385,True,5.0,prime_pantry,"product_review_027385,0,N/A"
27386,product_review_027386,True,5.0,luxury_beauty,"product_review_027386,0,N/A"
27387,product_review_027387,True,5.0,prime_pantry,"product_review_027387,0,N/A"
27388,product_review_027388,False,5.0,prime_pantry,"product_review_027388,0,N/A"
27389,product_review_027389,True,4.0,prime_pantry,"product_review_027389,0,N/A"
27390,product_review_027390,True,5.0,prime_pantry,"product_review_027390,0,N/A"
27391,product_review_027391,True,5.0,prime_pantry,"product_review_027391,0,N/A"
27392,product_review_027392,False,3.0,prime_pantry,"product_review_027392,0,N/A"
27393,product_review_027393,True,5.0,prime_pantry,"product_review_027393,0,N/A"
27394,product_review_027394,True,5.0,prime_pantry,"product_review_027394,0,N/A"
27395,product_review_027395,True,5.0,prime_pantry,"product_review_027395,0,N/A"
27396,product_review_027396,True,5.0,prime_pantry,"product_review_027396,0,N/A"
27397,product_review_027397,True,5.0,prime_pantry,"product_review_027397,0,N/A"
27398,product_review_027398,True,5.0,prime_pantry,"product_review_027398,0,N/A"
27399,product_review_027399,False,5.0,prime_pantry,"product_review_027399,0,N/A"
27400,product_review_027400,True,5.0,prime_pantry,"product_review_027400,0,N/A"
27401,product_review_027401,True,2.0,prime_pantry,"product_review_027401,0,N/A"
27402,product_review_027402,False,5.0,prime_pantry,"product_review_027402,0,N/A"
27403,product_review_027403,True,3.0,prime_pantry,"product_review_027403,0,N/A"
27404,product_review_027404,True,5.0,prime_pantry,"product_review_027404,0,N/A"
27405,product_review_027405,True,5.0,prime_pantry,"product_review_027405,0,N/A"
27406,product_review_027406,False,5.0,prime_pantry,"product_review_027406,0,N/A"
27407,product_review_027407,True,1.0,prime_pantry,"product_review_027407,0,N/A"
27408,product_review_027408,True,5.0,prime_pantry,"product_review_027408,0,N/A"
27409,product_review_027409,True,5.0,prime_pantry,"product_review_027409,0,N/A"
27410,product_review_027410,True,3.0,prime_pantry,"product_review_027410,0,N/A"
27411,product_review_027411,True,5.0,luxury_beauty,"product_review_027411,0,N/A"
27412,product_review_027412,False,5.0,prime_pantry,"product_review_027412,0,N/A"
27413,product_review_027413,True,3.0,prime_pantry,"product_review_027413,0,N/A"
27414,product_review_027414,True,5.0,prime_pantry,"product_review_027414,0,N/A"
27415,product_review_027415,False,4.0,luxury_beauty,"product_review_027415,0,N/A"
27416,product_review_027416,False,4.0,luxury_beauty,"product_review_027416,0,N/A"
27417,product_review_027417,True,5.0,prime_pantry,"product_review_027417,0,N/A"
27418,product_review_027418,True,-1.0,prime_pantry,"product_review_027418,0,N/A"
27419,product_review_027419,True,5.0,prime_pantry,"product_review_027419,0,N/A"
27420,product_review_027420,True,2.0,prime_pantry,"product_review_027420,0,N/A"
27421,product_review_027421,True,5.0,prime_pantry,"product_review_027421,0,N/A"
27422,product_review_027422,True,4.0,prime_pantry,"product_review_027422,0,N/A"
27423,product_review_027423,True,4.0,prime_pantry,"product_review_027423,0,N/A"
27424,product_review_027424,True,5.0,prime_pantry,"product_review_027424,0,N/A"
27425,product_review_027425,False,1.0,prime_pantry,"product_review_027425,0,N/A"
27426,product_review_027426,True,4.0,prime_pantry,"product_review_027426,0,N/A"
27427,product_review_027427,False,2.0,luxury_beauty,"product_review_027427,0,N/A"
27428,product_review_027428,True,3.0,prime_pantry,"product_review_027428,0,N/A"
27429,product_review_027429,True,5.0,prime_pantry,"product_review_027429,0,N/A"
27430,product_review_027430,True,5.0,prime_pantry,"product_review_027430,0,N/A"
27431,product_review_027431,True,3.0,prime_pantry,"product_review_027431,0,N/A"
27432,product_review_027432,True,3.0,prime_pantry,"product_review_027432,0,N/A"
27433,product_review_027433,True,4.0,prime_pantry,"product_review_027433,0,N/A"
27434,product_review_027434,True,5.0,prime_pantry,"product_review_027434,0,N/A"
27435,product_review_027435,True,5.0,prime_pantry,"product_review_027435,0,N/A"
27436,product_review_027436,True,5.0,prime_pantry,"product_review_027436,0,N/A"
27437,product_review_027437,True,5.0,prime_pantry,"product_review_027437,0,N/A"
27438,product_review_027438,True,5.0,prime_pantry,"product_review_027438,0,N/A"
27439,product_review_027439,True,-1.0,prime_pantry,"product_review_027439,0,N/A"
27440,product_review_027440,True,5.0,prime_pantry,"product_review_027440,0,N/A"
27441,product_review_027441,True,3.0,prime_pantry,"product_review_027441,0,N/A"
27442,product_review_027442,False,3.0,prime_pantry,"product_review_027442,0,N/A"
27443,product_review_027443,True,5.0,prime_pantry,"product_review_027443,0,N/A"
27444,product_review_027444,True,4.0,prime_pantry,"product_review_027444,0,N/A"
27445,product_review_027445,True,5.0,prime_pantry,"product_review_027445,0,N/A"
27446,product_review_027446,False,4.0,luxury_beauty,"product_review_027446,0,N/A"
27447,product_review_027447,True,5.0,prime_pantry,"product_review_027447,0,N/A"
27448,product_review_027448,True,4.0,prime_pantry,"product_review_027448,0,N/A"
27449,product_review_027449,True,5.0,prime_pantry,"product_review_027449,0,N/A"
27450,product_review_027450,True,5.0,luxury_beauty,"product_review_027450,0,N/A"
27451,product_review_027451,False,5.0,luxury_beauty,"product_review_027451,0,N/A"
27452,product_review_027452,True,3.0,prime_pantry,"product_review_027452,0,N/A"
27453,product_review_027453,True,3.0,prime_pantry,"product_review_027453,0,N/A"
27454,product_review_027454,True,5.0,prime_pantry,"product_review_027454,0,N/A"
27455,product_review_027455,True,5.0,prime_pantry,"product_review_027455,0,N/A"
27456,product_review_027456,True,5.0,prime_pantry,"product_review_027456,0,N/A"
27457,product_review_027457,True,1.0,prime_pantry,"product_review_027457,0,N/A"
27458,product_review_027458,True,1.0,prime_pantry,"product_review_027458,0,N/A"
27459,product_review_027459,True,2.0,prime_pantry,"product_review_027459,0,N/A"
27460,product_review_027460,True,3.0,prime_pantry,"product_review_027460,0,N/A"
27461,product_review_027461,True,4.0,prime_pantry,"product_review_027461,0,N/A"
27462,product_review_027462,True,5.0,prime_pantry,"product_review_027462,0,N/A"
27463,product_review_027463,True,4.0,prime_pantry,"product_review_027463,0,N/A"
27464,product_review_027464,True,5.0,prime_pantry,"product_review_027464,0,N/A"
27465,product_review_027465,True,2.0,luxury_beauty,"product_review_027465,0,N/A"
27466,product_review_027466,True,5.0,,"product_review_027466,1,missing_value_or_label"
27467,product_review_027467,False,4.0,prime_pantry,"product_review_027467,0,N/A"
27468,product_review_027468,True,5.0,prime_pantry,"product_review_027468,0,N/A"
27469,product_review_027469,True,1.0,prime_pantry,"product_review_027469,0,N/A"
27470,product_review_027470,True,5.0,prime_pantry,"product_review_027470,0,N/A"
27471,product_review_027471,True,4.0,prime_pantry,"product_review_027471,0,N/A"
27472,product_review_027472,True,4.0,prime_pantry,"product_review_027472,0,N/A"
27473,product_review_027473,True,5.0,,"product_review_027473,1,missing_value_or_label"
27474,product_review_027474,True,5.0,prime_pantry,"product_review_027474,0,N/A"
27475,product_review_027475,True,5.0,prime_pantry,"product_review_027475,0,N/A"
27476,product_review_027476,True,5.0,prime_pantry,"product_review_027476,0,N/A"
27477,product_review_027477,True,4.0,prime_pantry,"product_review_027477,0,N/A"
27478,product_review_027478,True,5.0,prime_pantry,"product_review_027478,0,N/A"
27479,product_review_027479,False,5.0,prime_pantry,"product_review_027479,1,missing_value_or_label"
27480,product_review_027480,False,4.0,luxury_beauty,"product_review_027480,0,N/A"
27481,product_review_027481,False,5.0,prime_pantry,"product_review_027481,0,N/A"
27482,product_review_027482,True,4.0,prime_pantry,"product_review_027482,0,N/A"
27483,product_review_027483,False,4.0,prime_pantry,"product_review_027483,0,N/A"
27484,product_review_027484,False,5.0,prime_pantry,"product_review_027484,0,N/A"
27485,product_review_027485,False,5.0,prime_pantry,"product_review_027485,0,N/A"
27486,product_review_027486,True,5.0,prime_pantry,"product_review_027486,0,N/A"
27487,product_review_027487,True,5.0,prime_pantry,"product_review_027487,0,N/A"
27488,product_review_027488,False,3.0,luxury_beauty,"product_review_027488,0,N/A"
27489,product_review_027489,False,4.0,luxury_beauty,"product_review_027489,0,N/A"
27490,product_review_027490,True,4.0,,"product_review_027490,1,missing_value_or_label"
27491,product_review_027491,True,4.0,prime_pantry,"product_review_027491,0,N/A"
27492,product_review_027492,True,3.0,prime_pantry,"product_review_027492,0,N/A"
27493,product_review_027493,False,5.0,prime_pantry,"product_review_027493,0,N/A"
27494,product_review_027494,False,5.0,luxury_beauty,"product_review_027494,0,N/A"
27495,product_review_027495,True,5.0,prime_pantry,"product_review_027495,0,N/A"
27496,product_review_027496,True,5.0,prime_pantry,"product_review_027496,0,N/A"
27497,product_review_027497,False,5.0,prime_pantry,"product_review_027497,0,N/A"
27498,product_review_027498,True,5.0,luxury_beauty,"product_review_027498,0,N/A"
27499,product_review_027499,False,5.0,prime_pantry,"product_review_027499,0,N/A"
27500,product_review_027500,True,5.0,luxury_beauty,"product_review_027500,0,N/A"
27501,product_review_027501,True,5.0,prime_pantry,"product_review_027501,0,N/A"
27502,product_review_027502,True,5.0,prime_pantry,"product_review_027502,0,N/A"
27503,product_review_027503,True,3.0,prime_pantry,"product_review_027503,0,N/A"
27504,product_review_027504,False,3.0,luxury_beauty,"product_review_027504,0,N/A"
27505,product_review_027505,True,5.0,prime_pantry,"product_review_027505,0,N/A"
27506,product_review_027506,False,5.0,prime_pantry,"product_review_027506,0,N/A"
27507,product_review_027507,True,5.0,prime_pantry,"product_review_027507,0,N/A"
27508,product_review_027508,False,5.0,prime_pantry,"product_review_027508,0,N/A"
27509,product_review_027509,True,5.0,prime_pantry,"product_review_027509,0,N/A"
27510,product_review_027510,True,5.0,prime_pantry,"product_review_027510,0,N/A"
27511,product_review_027511,False,5.0,luxury_beauty,"product_review_027511,0,N/A"
27512,product_review_027512,True,4.0,prime_pantry,"product_review_027512,0,N/A"
27513,product_review_027513,False,5.0,prime_pantry,"product_review_027513,0,N/A"
27514,product_review_027514,False,5.0,prime_pantry,"product_review_027514,0,N/A"
27515,product_review_027515,True,2.0,prime_pantry,"product_review_027515,0,N/A"
27516,product_review_027516,True,5.0,prime_pantry,"product_review_027516,0,N/A"
27517,product_review_027517,True,5.0,luxury_beauty,"product_review_027517,0,N/A"
27518,product_review_027518,True,5.0,prime_pantry,"product_review_027518,0,N/A"
27519,product_review_027519,False,5.0,luxury_beauty,"product_review_027519,0,N/A"
27520,product_review_027520,True,-1.0,prime_pantry,"product_review_027520,0,N/A"
27521,product_review_027521,True,5.0,,"product_review_027521,1,missing_value_or_label"
27522,product_review_027522,True,5.0,prime_pantry,"product_review_027522,0,N/A"
27523,product_review_027523,False,5.0,prime_pantry,"product_review_027523,0,N/A"
27524,product_review_027524,True,5.0,luxury_beauty,"product_review_027524,0,N/A"
27525,product_review_027525,False,5.0,prime_pantry,"product_review_027525,0,N/A"
27526,product_review_027526,True,-1.0,luxury_beauty,"product_review_027526,0,N/A"
27527,product_review_027527,True,3.0,prime_pantry,"product_review_027527,0,N/A"
27528,product_review_027528,False,4.0,luxury_beauty,"product_review_027528,0,N/A"
27529,product_review_027529,True,3.0,prime_pantry,"product_review_027529,0,N/A"
27530,product_review_027530,True,5.0,prime_pantry,"product_review_027530,0,N/A"
27531,product_review_027531,True,5.0,prime_pantry,"product_review_027531,0,N/A"
27532,product_review_027532,True,5.0,prime_pantry,"product_review_027532,0,N/A"
27533,product_review_027533,True,-1.0,prime_pantry,"product_review_027533,0,N/A"
27534,product_review_027534,False,5.0,,"product_review_027534,1,missing_value_or_label"
27535,product_review_027535,True,5.0,prime_pantry,"product_review_027535,0,N/A"
27536,product_review_027536,True,5.0,prime_pantry,"product_review_027536,0,N/A"
27537,product_review_027537,True,5.0,prime_pantry,"product_review_027537,0,N/A"
27538,product_review_027538,True,2.0,luxury_beauty,"product_review_027538,0,N/A"
27539,product_review_027539,True,5.0,prime_pantry,"product_review_027539,0,N/A"
27540,product_review_027540,True,5.0,prime_pantry,"product_review_027540,0,N/A"
27541,product_review_027541,False,5.0,luxury_beauty,"product_review_027541,0,N/A"
27542,product_review_027542,True,5.0,luxury_beauty,"product_review_027542,0,N/A"
27543,product_review_027543,False,1.0,prime_pantry,"product_review_027543,0,N/A"
27544,product_review_027544,True,5.0,prime_pantry,"product_review_027544,0,N/A"
27545,product_review_027545,True,2.0,prime_pantry,"product_review_027545,0,N/A"
27546,product_review_027546,False,5.0,prime_pantry,"product_review_027546,0,N/A"
27547,product_review_027547,True,5.0,prime_pantry,"product_review_027547,0,N/A"
27548,product_review_027548,True,5.0,prime_pantry,"product_review_027548,0,N/A"
27549,product_review_027549,True,5.0,prime_pantry,"product_review_027549,0,N/A"
27550,product_review_027550,True,5.0,prime_pantry,"product_review_027550,0,N/A"
27551,product_review_027551,True,5.0,prime_pantry,"product_review_027551,0,N/A"
27552,product_review_027552,True,5.0,prime_pantry,"product_review_027552,0,N/A"
27553,product_review_027553,True,4.0,prime_pantry,"product_review_027553,0,N/A"
27554,product_review_027554,True,4.0,prime_pantry,"product_review_027554,0,N/A"
27555,product_review_027555,True,5.0,prime_pantry,"product_review_027555,0,N/A"
27556,product_review_027556,False,5.0,prime_pantry,"product_review_027556,0,N/A"
27557,product_review_027557,False,3.0,luxury_beauty,"product_review_027557,0,N/A"
27558,product_review_027558,False,3.0,luxury_beauty,"product_review_027558,0,N/A"
27559,product_review_027559,True,5.0,prime_pantry,"product_review_027559,0,N/A"
27560,product_review_027560,True,5.0,prime_pantry,"product_review_027560,0,N/A"
27561,product_review_027561,False,4.0,luxury_beauty,"product_review_027561,0,N/A"
27562,product_review_027562,True,5.0,luxury_beauty,"product_review_027562,0,N/A"
27563,product_review_027563,False,3.0,prime_pantry,"product_review_027563,0,N/A"
27564,product_review_027564,True,5.0,prime_pantry,"product_review_027564,0,N/A"
27565,product_review_027565,False,4.0,luxury_beauty,"product_review_027565,0,N/A"
27566,product_review_027566,False,5.0,luxury_beauty,"product_review_027566,0,N/A"
27567,product_review_027567,True,5.0,prime_pantry,"product_review_027567,0,N/A"
27568,product_review_027568,False,5.0,prime_pantry,"product_review_027568,0,N/A"
27569,product_review_027569,True,5.0,prime_pantry,"product_review_027569,0,N/A"
27570,product_review_027570,True,4.0,prime_pantry,"product_review_027570,0,N/A"
27571,product_review_027571,True,5.0,luxury_beauty,"product_review_027571,0,N/A"
27572,product_review_027572,True,4.0,prime_pantry,"product_review_027572,0,N/A"
27573,product_review_027573,True,3.0,prime_pantry,"product_review_027573,0,N/A"
27574,product_review_027574,True,5.0,prime_pantry,"product_review_027574,0,N/A"
27575,product_review_027575,True,1.0,prime_pantry,"product_review_027575,0,N/A"
27576,product_review_027576,True,5.0,luxury_beauty,"product_review_027576,0,N/A"
27577,product_review_027577,True,4.0,prime_pantry,"product_review_027577,0,N/A"
27578,product_review_027578,False,5.0,prime_pantry,"product_review_027578,0,N/A"
27579,product_review_027579,True,5.0,prime_pantry,"product_review_027579,0,N/A"
27580,product_review_027580,True,5.0,prime_pantry,"product_review_027580,0,N/A"
27581,product_review_027581,True,5.0,prime_pantry,"product_review_027581,0,N/A"
27582,product_review_027582,True,5.0,prime_pantry,"product_review_027582,0,N/A"
27583,product_review_027583,False,5.0,prime_pantry,"product_review_027583,0,N/A"
27584,product_review_027584,True,5.0,,"product_review_027584,1,missing_value_or_label"
27585,product_review_027585,True,5.0,prime_pantry,"product_review_027585,0,N/A"
27586,product_review_027586,True,5.0,prime_pantry,"product_review_027586,0,N/A"
27587,product_review_027587,True,5.0,luxury_beauty,"product_review_027587,0,N/A"
27588,product_review_027588,True,5.0,prime_pantry,"product_review_027588,0,N/A"
27589,product_review_027589,True,5.0,prime_pantry,"product_review_027589,0,N/A"
27590,product_review_027590,True,5.0,prime_pantry,"product_review_027590,0,N/A"
27591,product_review_027591,True,5.0,prime_pantry,"product_review_027591,0,N/A"
27592,product_review_027592,True,5.0,luxury_beauty,"product_review_027592,0,N/A"
27593,product_review_027593,True,5.0,prime_pantry,"product_review_027593,0,N/A"
27594,product_review_027594,False,5.0,prime_pantry,"product_review_027594,0,N/A"
27595,product_review_027595,True,5.0,prime_pantry,"product_review_027595,0,N/A"
27596,product_review_027596,True,-1.0,prime_pantry,"product_review_027596,0,N/A"
27597,product_review_027597,True,5.0,prime_pantry,"product_review_027597,0,N/A"
27598,product_review_027598,False,2.0,luxury_beauty,"product_review_027598,0,N/A"
27599,product_review_027599,True,5.0,prime_pantry,"product_review_027599,0,N/A"
27600,product_review_027600,True,4.0,luxury_beauty,"product_review_027600,0,N/A"
27601,product_review_027601,False,5.0,prime_pantry,"product_review_027601,0,N/A"
27602,product_review_027602,True,5.0,prime_pantry,"product_review_027602,0,N/A"
27603,product_review_027603,True,3.0,prime_pantry,"product_review_027603,0,N/A"
27604,product_review_027604,False,5.0,luxury_beauty,"product_review_027604,0,N/A"
27605,product_review_027605,True,5.0,prime_pantry,"product_review_027605,0,N/A"
27606,product_review_027606,False,3.0,prime_pantry,"product_review_027606,0,N/A"
27607,product_review_027607,True,3.0,prime_pantry,"product_review_027607,0,N/A"
27608,product_review_027608,True,5.0,prime_pantry,"product_review_027608,0,N/A"
27609,product_review_027609,True,5.0,prime_pantry,"product_review_027609,0,N/A"
27610,product_review_027610,True,3.0,prime_pantry,"product_review_027610,0,N/A"
27611,product_review_027611,True,5.0,prime_pantry,"product_review_027611,0,N/A"
27612,product_review_027612,True,5.0,prime_pantry,"product_review_027612,0,N/A"
27613,product_review_027613,True,5.0,prime_pantry,"product_review_027613,0,N/A"
27614,product_review_027614,True,5.0,prime_pantry,"product_review_027614,0,N/A"
27615,product_review_027615,False,5.0,prime_pantry,"product_review_027615,0,N/A"
27616,product_review_027616,False,5.0,prime_pantry,"product_review_027616,0,N/A"
27617,product_review_027617,False,5.0,luxury_beauty,"product_review_027617,0,N/A"
27618,product_review_027618,False,5.0,luxury_beauty,"product_review_027618,0,N/A"
27619,product_review_027619,True,5.0,prime_pantry,"product_review_027619,0,N/A"
27620,product_review_027620,True,5.0,prime_pantry,"product_review_027620,0,N/A"
27621,product_review_027621,True,5.0,prime_pantry,"product_review_027621,0,N/A"
27622,product_review_027622,True,5.0,,"product_review_027622,1,missing_value_or_label"
27623,product_review_027623,False,5.0,prime_pantry,"product_review_027623,0,N/A"
27624,product_review_027624,True,5.0,prime_pantry,"product_review_027624,0,N/A"
27625,product_review_027625,True,5.0,prime_pantry,"product_review_027625,0,N/A"
27626,product_review_027626,True,5.0,prime_pantry,"product_review_027626,0,N/A"
27627,product_review_027627,False,4.0,luxury_beauty,"product_review_027627,0,N/A"
27628,product_review_027628,True,5.0,prime_pantry,"product_review_027628,0,N/A"
27629,product_review_027629,True,5.0,prime_pantry,"product_review_027629,0,N/A"
27630,product_review_027630,True,5.0,prime_pantry,"product_review_027630,0,N/A"
27631,product_review_027631,False,5.0,prime_pantry,"product_review_027631,0,N/A"
27632,product_review_027632,True,5.0,prime_pantry,"product_review_027632,0,N/A"
27633,product_review_027633,True,5.0,prime_pantry,"product_review_027633,0,N/A"
27634,product_review_027634,False,5.0,prime_pantry,"product_review_027634,0,N/A"
27635,product_review_027635,True,5.0,prime_pantry,"product_review_027635,0,N/A"
27636,product_review_027636,False,4.0,luxury_beauty,"product_review_027636,0,N/A"
27637,product_review_027637,True,5.0,prime_pantry,"product_review_027637,0,N/A"
27638,product_review_027638,True,5.0,prime_pantry,"product_review_027638,0,N/A"
27639,product_review_027639,False,4.0,luxury_beauty,"product_review_027639,0,N/A"
27640,product_review_027640,False,5.0,luxury_beauty,"product_review_027640,0,N/A"
27641,product_review_027641,True,5.0,prime_pantry,"product_review_027641,0,N/A"
27642,product_review_027642,True,5.0,,"product_review_027642,1,missing_value_or_label"
27643,product_review_027643,False,5.0,prime_pantry,"product_review_027643,0,N/A"
27644,product_review_027644,True,5.0,prime_pantry,"product_review_027644,0,N/A"
27645,product_review_027645,True,5.0,luxury_beauty,"product_review_027645,0,N/A"
27646,product_review_027646,True,5.0,prime_pantry,"product_review_027646,0,N/A"
27647,product_review_027647,True,5.0,prime_pantry,"product_review_027647,0,N/A"
27648,product_review_027648,True,5.0,prime_pantry,"product_review_027648,0,N/A"
27649,product_review_027649,True,5.0,prime_pantry,"product_review_027649,0,N/A"
27650,product_review_027650,False,5.0,prime_pantry,"product_review_027650,0,N/A"
27651,product_review_027651,True,3.0,luxury_beauty,"product_review_027651,0,N/A"
27652,product_review_027652,True,2.0,prime_pantry,"product_review_027652,0,N/A"
27653,product_review_027653,False,1.0,luxury_beauty,"product_review_027653,0,N/A"
27654,product_review_027654,True,2.0,prime_pantry,"product_review_027654,0,N/A"
27655,product_review_027655,True,5.0,prime_pantry,"product_review_027655,0,N/A"
27656,product_review_027656,True,5.0,prime_pantry,"product_review_027656,0,N/A"
27657,product_review_027657,False,3.0,prime_pantry,"product_review_027657,0,N/A"
27658,product_review_027658,True,5.0,prime_pantry,"product_review_027658,0,N/A"
27659,product_review_027659,True,4.0,,"product_review_027659,1,missing_value_or_label"
27660,product_review_027660,False,3.0,luxury_beauty,"product_review_027660,0,N/A"
27661,product_review_027661,True,5.0,prime_pantry,"product_review_027661,0,N/A"
27662,product_review_027662,True,5.0,prime_pantry,"product_review_027662,0,N/A"
27663,product_review_027663,True,4.0,prime_pantry,"product_review_027663,0,N/A"
27664,product_review_027664,False,5.0,prime_pantry,"product_review_027664,0,N/A"
27665,product_review_027665,True,5.0,prime_pantry,"product_review_027665,0,N/A"
27666,product_review_027666,True,5.0,prime_pantry,"product_review_027666,0,N/A"
27667,product_review_027667,True,5.0,prime_pantry,"product_review_027667,0,N/A"
27668,product_review_027668,False,5.0,prime_pantry,"product_review_027668,0,N/A"
27669,product_review_027669,False,4.0,luxury_beauty,"product_review_027669,0,N/A"
27670,product_review_027670,False,5.0,prime_pantry,"product_review_027670,0,N/A"
27671,product_review_027671,True,4.0,prime_pantry,"product_review_027671,0,N/A"
27672,product_review_027672,True,4.0,prime_pantry,"product_review_027672,0,N/A"
